"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"205","crg:105319542","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111099327"," adenylate kinase 2, mitochondrial-like"
"206","crg:105320852","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111129061"," xanthine dehydrogenase/oxidase-like"
"207","crg:105320852","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111131269"," xanthine dehydrogenase/oxidase-like"
"208","crg:105324662","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111119630"," probable 3',5'-cyclic phosphodiesterase pde-5"
"209","crg:105324662","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111099771"," probable 3',5'-cyclic phosphodiesterase pde-5"
"210","crg:105330190","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111134812"," purine nucleoside phosphorylase-like"
"211","crg:105330382","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111119683"," GTP:AMP phosphotransferase AK3, mitochondrial-like"
"212","crg:105330403","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111106862"," inosine-5'-monophosphate dehydrogenase 1-like"
"213","crg:105330403","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111107099"," inosine-5'-monophosphate dehydrogenase 1-like"
"214","crg:105333171","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111127151"," guanylate cyclase soluble subunit beta-1-like"
"215","crg:105333594","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111116677"," retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta-like"
"216","crg:105333594","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111137449"," retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta-like"
"217","crg:105338742","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111124868"," 5-hydroxyisourate hydrolase-like"
"218","crg:105339074","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111136071"," ADP-ribose pyrophosphatase, mitochondrial-like"
"219","crg:105339074","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111134201"," ADP-ribose pyrophosphatase, mitochondrial-like"
"220","crg:105342903","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111134772"," cGMP-specific 3',5'-cyclic phosphodiesterase-like"
"221","crg:105343050","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111103017"," 5'-nucleotidase-like"
"222","crg:105344267","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111123729"," uricase-like"
"223","crg:105346387","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111120350"," atrial natriuretic peptide receptor 1-like"
"224","crg:105347819","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111125074"," adenylate kinase 8-like"
"225","crg:105348169","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111130301"," adenylate kinase 7-like"
"226","crg:105348744","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111124500"," ribonucleoside-diphosphate reductase large subunit-like"
"227","crg:105348744","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111127434"," ribonucleoside-diphosphate reductase large subunit-like"
"228","crg:105348875","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111133611"," adenine phosphoribosyltransferase-like"
"229","crg:105348875","Day 1","brown","crg00230",1.37,0.17,"Purine metabolism","LOC111133624"," adenine phosphoribosyltransferase-like"
"230","crg:105319733","Day 1","brown","crg00512",1.37,0.12,"Mucin type O-glycan biosynthesis","LOC111123817"," putative polypeptide N-acetylgalactosaminyltransferase 10"
"231","crg:105334548","Day 1","brown","crg00512",1.37,0.12,"Mucin type O-glycan biosynthesis","LOC111127407"," beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase-like"
"232","crg:105336958","Day 1","brown","crg00512",1.37,0.12,"Mucin type O-glycan biosynthesis","LOC111112624"," glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like"
"233","crg:105342448","Day 1","brown","crg00512",1.37,0.12,"Mucin type O-glycan biosynthesis","LOC111112794"," polypeptide N-acetylgalactosaminyltransferase 5-like"
"234","crg:105342448","Day 1","brown","crg00512",1.37,0.12,"Mucin type O-glycan biosynthesis","LOC111110946"," polypeptide N-acetylgalactosaminyltransferase 5-like"
"235","crg:105342448","Day 1","brown","crg00512",1.37,0.12,"Mucin type O-glycan biosynthesis","LOC111114840"," polypeptide N-acetylgalactosaminyltransferase 5-like"
"236","crg:105342717","Day 1","brown","crg00512",1.37,0.12,"Mucin type O-glycan biosynthesis","LOC111112014"," polypeptide N-acetylgalactosaminyltransferase 13-like"
"237","crg:105342717","Day 1","brown","crg00512",1.37,0.12,"Mucin type O-glycan biosynthesis","LOC111112942"," polypeptide N-acetylgalactosaminyltransferase 1-like"
"238","crg:105344525","Day 1","cyan","crg00563",1.35,0.038,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","LOC111100972"," GPI transamidase component PIG-S-like"
"239","crg:105318598","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111104070"," glutathione S-transferase omega-1-like"
"240","crg:105321515","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111133503"," microsomal glutathione S-transferase 3-like"
"241","crg:105321515","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111138120"," microsomal glutathione S-transferase 3-like"
"242","crg:105322516","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111122888"," dimethylaniline monooxygenase [N-oxide-forming] 5-like"
"243","crg:105340488","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111130885"," S-crystallin SL11-like"
"244","crg:105340488","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111122121"," glutathione S-transferase-like"
"245","crg:105340488","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111120486"," glutathione S-transferase-like"
"246","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111117535"," cytochrome P450 2C8-like"
"247","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111130160"," cytochrome P450 2C8-like"
"248","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111130455"," cytochrome P450 2C28-like"
"249","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111110523"," cytochrome P450 2B5-like"
"250","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111130162"," cytochrome P450 2C28-like"
"251","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111128571"," cytochrome P450 2C8-like"
"252","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111110669"," cytochrome P450 2E1-like"
"253","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111130163"," cytochrome P450 2C8-like"
"254","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111128574"," cytochrome P450 2G1-like"
"255","crg:105344043","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111109905"," cytochrome P450 2F5-like"
"256","crg:105346568","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111134207"," glutathione S-transferase-like"
"257","crg:105346568","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111134208"," glutathione S-transferase-like"
"258","crg:105346569","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111136840"," glutathione S-transferase 1-like"
"259","crg:105346569","Day 1","green","crg00982",1.37,0.14,"Drug metabolism - cytochrome P450","LOC111133138"," uncharacterized"
"260","crg:105318598","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111104070"," glutathione S-transferase omega-1-like"
"261","crg:105321515","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111133503"," microsomal glutathione S-transferase 3-like"
"262","crg:105321515","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111138120"," microsomal glutathione S-transferase 3-like"
"263","crg:105340488","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111130885"," S-crystallin SL11-like"
"264","crg:105340488","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111122121"," glutathione S-transferase-like"
"265","crg:105340488","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111120486"," glutathione S-transferase-like"
"266","crg:105340670","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111133483"," carbonyl reductase [NADPH] 1-like"
"267","crg:105340670","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111133008"," carbonyl reductase [NADPH] 1-like"
"268","crg:105346568","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111134207"," glutathione S-transferase-like"
"269","crg:105346568","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111134208"," glutathione S-transferase-like"
"270","crg:105346569","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111136840"," glutathione S-transferase 1-like"
"271","crg:105346569","Day 1","green","crg00980",1.39,0.12,"Metabolism of xenobiotics by cytochrome P450","LOC111133138"," uncharacterized"
"272","crg:105317888","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111114768"," actin-related protein 3"
"273","crg:105317888","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111127652"," actin-related protein 3"
"274","crg:105318344","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111128605"," uncharacterized"
"275","crg:105323313","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111118205"," ADP-ribosylation factor 1-like"
"276","crg:105323313","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111121833"," ADP-ribosylation factor 5-like"
"277","crg:105323313","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111118264"," ADP-ribosylation factor-like"
"278","crg:105323904","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111138197"," charged multivesicular body protein 4b-like"
"279","crg:105324517","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111135594"," G protein-coupled receptor kinase 5-like"
"280","crg:105325532","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111131429"," caveolin-1-like"
"281","crg:105325532","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111110460"," caveolin-1-like"
"282","crg:105325532","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111115448"," caveolin-1-like"
"283","crg:105325532","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111110461"," caveolin-1-like"
"284","crg:105325532","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111110759"," caveolin-1-like"
"285","crg:105325532","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111109850"," caveolin-1-like"
"286","crg:105325897","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111104835"," arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1-like"
"287","crg:105327720","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111135768"," uncharacterized"
"288","crg:105327720","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111135084"," programmed cell death 6-interacting protein-like"
"289","crg:105328970","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111112319"," ADP-ribosylation factor 2"
"290","crg:105338055","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111101822"," ADP-ribosylation factor GTPase-activating protein 2-like"
"291","crg:105338055","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111101148"," ADP-ribosylation factor GTPase-activating protein 2-like"
"292","crg:105340059","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111137900"," clathrin heavy chain 1"
"293","crg:105342245","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111134821"," rab GTPase-binding effector protein 1-like"
"294","crg:105342245","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111133563"," rab GTPase-binding effector protein 1-like"
"295","crg:105342535","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111106223"," actin-related protein 2/3 complex subunit 4-like"
"296","crg:105342876","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111115569"," actin-related protein 2/3 complex subunit 2-like"
"297","crg:105342944","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111131471"," caveolin-1-like"
"298","crg:105343449","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111101876"," NEDD4-like E3 ubiquitin-protein ligase WWP1"
"299","crg:105343449","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111135190"," E3 ubiquitin-protein ligase Su(dx)-like"
"300","crg:105347215","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111137106"," vacuolar protein sorting-associated protein 35-like"
"301","crg:105347215","Day 1","green","crg04144",1.37,0.095,"Endocytosis","LOC111137779"," vacuolar protein sorting-associated protein 35-like"
"302","crg:105318598","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111104070"," glutathione S-transferase omega-1-like"
"303","crg:105320590","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111109043"," uncharacterized"
"304","crg:105320590","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111109028"," uncharacterized"
"305","crg:105321515","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111133503"," microsomal glutathione S-transferase 3-like"
"306","crg:105321515","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111138120"," microsomal glutathione S-transferase 3-like"
"307","crg:105340134","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111118028"," thymidine kinase 2, mitochondrial-like"
"308","crg:105346568","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111134207"," glutathione S-transferase-like"
"309","crg:105346568","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111134208"," glutathione S-transferase-like"
"310","crg:105346569","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111136840"," glutathione S-transferase 1-like"
"311","crg:105346569","Day 1","green","crg00983",1.36,0.074,"Drug metabolism - other enzymes","LOC111133138"," uncharacterized"
"312","crg:105319124","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111114799"," V-type proton ATPase subunit C 1-like"
"313","crg:105328932","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111112953"," integrin beta-3-like"
"314","crg:105328932","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111112958"," uncharacterized"
"315","crg:105328932","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111112955"," integrin beta-3-like"
"316","crg:105328932","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111112951"," integrin beta-3-like"
"317","crg:105329842","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111127011"," vesicle-trafficking protein SEC22b-like"
"318","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111100677"," V-type proton ATPase subunit E-like"
"319","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111100268"," V-type proton ATPase subunit E-like"
"320","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111100678"," V-type proton ATPase subunit E 1-like"
"321","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111101124"," V-type proton ATPase subunit E-like"
"322","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111100265"," V-type proton ATPase subunit E-like"
"323","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111100266"," V-type proton ATPase subunit E-like"
"324","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111100679"," V-type proton ATPase subunit E-like"
"325","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111100264"," V-type proton ATPase subunit E-like"
"326","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111100692"," V-type proton ATPase subunit E-like"
"327","crg:105333395","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111100263"," V-type proton ATPase subunit E-like"
"328","crg:105336770","Day 1","green","crg04145",1.36,0.05,"Phagosome","LOC111130836"," V-type proton ATPase subunit D-like"
"329","crg:105330305","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111120183"," glutathione peroxidase-like"
"330","crg:105330305","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111120666"," glutathione peroxidase-like"
"331","crg:105340488","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111130885"," S-crystallin SL11-like"
"332","crg:105340488","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111122121"," glutathione S-transferase-like"
"333","crg:105340488","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111120486"," glutathione S-transferase-like"
"334","crg:105340670","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111133483"," carbonyl reductase [NADPH] 1-like"
"335","crg:105340670","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111133008"," carbonyl reductase [NADPH] 1-like"
"336","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111117535"," cytochrome P450 2C8-like"
"337","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111130160"," cytochrome P450 2C8-like"
"338","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111130455"," cytochrome P450 2C28-like"
"339","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111110523"," cytochrome P450 2B5-like"
"340","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111130162"," cytochrome P450 2C28-like"
"341","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111128571"," cytochrome P450 2C8-like"
"342","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111110669"," cytochrome P450 2E1-like"
"343","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111130163"," cytochrome P450 2C8-like"
"344","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111128574"," cytochrome P450 2G1-like"
"345","crg:105344043","Day 1","green","crg00590",1.37,0.049,"Arachidonic acid metabolism","LOC111109905"," cytochrome P450 2F5-like"
"346","crg:105349073","Day 1","green","crg00531",1.35,0.028,"Glycosaminoglycan degradation","LOC111126259"," arylsulfatase B-like"
"347","crg:105349073","Day 1","green","crg00531",1.35,0.028,"Glycosaminoglycan degradation","LOC111128443"," arylsulfatase B-like"
"348","crg:105349073","Day 1","green","crg00531",1.35,0.028,"Glycosaminoglycan degradation","LOC111126258"," arylsulfatase B-like"
"349","crg:105349073","Day 1","green","crg00531",1.35,0.028,"Glycosaminoglycan degradation","LOC111128025"," arylsulfatase B-like"
"350","crg:105317506","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111114067"," 40S ribosomal protein S11-like"
"351","crg:105318789","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111125240"," 40S ribosomal protein S26-like"
"352","crg:105319021","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111132297"," 60S ribosomal protein L15-like"
"353","crg:105319797","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111118983"," 40S ribosomal protein S7-like"
"354","crg:105319797","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111121848"," 40S ribosomal protein S7-like"
"355","crg:105321315","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111124874"," 60S ribosomal protein L19-like"
"356","crg:105321548","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111124261"," uncharacterized"
"357","crg:105321548","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111124252"," uncharacterized"
"358","crg:105324356","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111126128"," 40S ribosomal protein S3a-like"
"359","crg:105325638","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111136425"," 60S ribosomal protein L26-like"
"360","crg:105326418","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111118104"," 60S ribosomal protein L23"
"361","crg:105326463","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111106322"," 60S ribosomal protein L18a-like"
"362","crg:105326463","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111106383"," 60S ribosomal protein L18a-like"
"363","crg:105330130","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111130094"," 60S ribosomal protein L4-like"
"364","crg:105330605","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111135345"," 60S ribosomal protein L30-like"
"365","crg:105331157","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111118348"," 40S ribosomal protein S15Aa"
"366","crg:105332191","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111120976"," 40S ribosomal protein S2"
"367","crg:105332191","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111119040"," 40S ribosomal protein S2"
"368","crg:105332215","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111128580"," 40S ribosomal protein S15-like"
"369","crg:105332844","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111133720"," 60S ribosomal protein L14-like"
"370","crg:105332844","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111136230"," 60S ribosomal protein L14-like"
"371","crg:105333469","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111101860"," 60S ribosomal protein L35a-like"
"372","crg:105333956","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111137581"," 39S ribosomal protein L18, mitochondrial-like"
"373","crg:105335803","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111103110"," 60S ribosomal protein L13a-like"
"374","crg:105335803","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111103170"," 60S ribosomal protein L13a-like"
"375","crg:105336480","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111119970"," 60S ribosomal protein L10-like"
"376","crg:105336480","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111119745"," 60S ribosomal protein L10-like"
"377","crg:105337115","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111101507"," 60S ribosomal protein L32-like"
"378","crg:105337746","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111135849"," 60S ribosomal protein L13-like"
"379","crg:105338035","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111129410"," 60S ribosomal protein L11-like"
"380","crg:105338085","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111100708"," 40S ribosomal protein S13-like"
"381","crg:105338604","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111126614"," 60S ribosomal protein L5-like"
"382","crg:105338614","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111127437"," 60S ribosomal protein L35-like"
"383","crg:105338870","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111125367"," 60S ribosomal protein L7a-like"
"384","crg:105339104","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111123867"," 40S ribosomal protein S25-like"
"385","crg:105340032","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111135077"," 40S ribosomal protein S8-like"
"386","crg:105340582","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111118510"," 40S ribosomal protein S20"
"387","crg:105341101","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111118126"," 40S ribosomal protein S9"
"388","crg:105341326","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111130771"," 40S ribosomal protein S6-like"
"389","crg:105341326","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111130218"," 40S ribosomal protein S6-like"
"390","crg:105342397","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111131216"," ubiquitin-40S ribosomal protein S27a"
"391","crg:105342603","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111102811"," 60S ribosomal protein L24-like"
"392","crg:105342603","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111103150"," 60S ribosomal protein L24-like"
"393","crg:105344628","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111127638"," 40S ribosomal protein S16"
"394","crg:105344628","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111136522"," 40S ribosomal protein S16-like"
"395","crg:105344646","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111134500"," 60S ribosomal protein L7-like"
"396","crg:105346731","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111132903"," 60S ribosomal protein L23a-like"
"397","crg:105347733","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111111438"," 60S ribosomal protein L27"
"398","crg:105347800","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111126281"," 40S ribosomal protein S18"
"399","crg:105347828","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111125548"," 40S ribosomal protein S5"
"400","crg:105348141","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111105616"," 60S ribosomal protein L44-like"
"401","crg:105348141","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111102683"," 60S ribosomal protein L44-like"
"402","crg:105348430","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111107317"," 40S ribosomal protein S23"
"403","crg:105348430","Day 1","greenyellow","crg03010",1.37,0.36,"Ribosome","LOC111106468"," 40S ribosomal protein S23"
"404","crg:105318424","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111136504"," NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial-like"
"405","crg:105319312","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111136515"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial-like"
"406","crg:105321030","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111121087"," acyl carrier protein, mitochondrial-like"
"407","crg:105323542","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111108591"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial-like"
"408","crg:105326432","Day 1","greenyellow","crg00190",1.35,0.18,"Oxidative phosphorylation","LOC111102448"," NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial-like"
